Date,Time,Open,High,Low,Close,Volume,OpenInt
2019-04-18,22:00:00,200.7,201.23,200.61,200.98,4848852,0
2019-04-18,16:00:00,200.97,201.69,200.59,200.94,5202265,0
2019-04-18,17:00:00,200.94,201.35,200.38,201.34,3185539,0
2019-04-18,18:00:00,201.34,201.78,200.89,201.08,2280189,0
2019-04-18,19:00:00,201.08,201.51,200.99,201.13,1233095,0
2019-04-18,20:00:00,201.13,201.64,201,201.56,1186788,0
2019-04-18,21:00:00,201.58,201.89,201.53,201.73,1541915,0
2019-04-22,22:00:00,201.73,201.99,201.46,201.7,5390978,0
2019-04-22,16:00:00,200.69,202.23,200.2,201.49,3040511,0
2019-04-22,17:00:00,201.48,202.47,201.11,202.46,2076812,0
2019-04-22,18:00:00,202.47,202.77,202.29,202.44,1596695,0
2019-04-22,19:00:00,202.44,202.56,202.25,202.35,911746,0
2019-04-22,20:00:00,202.35,202.49,202.02,202.3,1241068,0
2019-04-22,21:00:00,202.31,202.49,201.9,202.12,1212064,0
2019-04-23,22:00:00,202.11,202.53,201.91,202.37,5072167,0
2019-04-23,16:00:00,202.27,203.37,201.74,203.22,3319221,0
2019-04-23,17:00:00,203.24,203.81,202.94,203.79,3144384,0
2019-04-23,18:00:00,203.78,204.58,203.51,204.46,2397508,0
2019-04-23,19:00:00,204.46,205.34,204.39,205.13,2200061,0
2019-04-23,20:00:00,205.13,205.23,204.73,204.8,1324999,0
2019-04-23,21:00:00,204.81,205.39,204.7,205.33,1537383,0
2019-04-24,22:00:00,205.33,205.55,204.82,205.28,5902664,0
2019-04-24,16:00:00,205.16,206.19,205.03,205.24,3694962,0
2019-04-24,17:00:00,205.23,206,204.86,205.97,2314246,0
2019-04-24,18:00:00,205.98,206.27,205.31,205.58,1757566,0
2019-04-24,19:00:00,205.58,205.65,205.08,205.09,1127760,0
2019-04-24,20:00:00,205.08,205.58,204.97,205.3,1118393,0
2019-04-24,21:00:00,205.3,205.78,205.23,205.62,943258,0
2019-04-25,22:00:00,205.62,205.74,204.91,204.91,2309538,0
2019-04-25,16:00:00,204.65,205.56,204.47,204.59,2745715,0
