Date,Time,Open,High,Low,Close,Volume,OpenInt
2019-04-16,18:00:00,139.51,140.27,139.35,140.24,890517,0
2019-04-16,19:00:00,140.25,140.35,139.88,140.08,531790,0
2019-04-16,20:00:00,140.08,140.1,139.5,139.61,484862,0
2019-04-16,21:00:00,139.6,139.76,139.38,139.74,572824,0
2019-04-17,22:00:00,139.73,140.15,139.57,140.12,1479832,0
2019-04-17,16:00:00,132.61,134.38,131.54,133,2622992,0
2019-04-17,17:00:00,133.02,137.06,132.55,135.98,2812414,0
2019-04-17,18:00:00,136.01,136.33,135.28,135.89,1100652,0
2019-04-17,19:00:00,135.9,136.19,134.67,134.79,1106700,0
2019-04-17,20:00:00,134.78,135.17,134.21,134.22,777358,0
2019-04-17,21:00:00,134.22,134.75,134.16,134.38,758235,0
2019-04-18,22:00:00,134.39,134.55,134.2,134.29,1745168,0
2019-04-18,16:00:00,134.19,135.01,133.89,134.56,566692,0
2019-04-18,17:00:00,134.58,135.13,134.54,135.09,597108,0
2019-04-18,18:00:00,135.09,135.25,134.91,135.16,327403,0
2019-04-18,19:00:00,135.15,135.34,135.04,135.24,281919,0
2019-04-18,20:00:00,135.24,135.26,134.93,135.09,218995,0
2019-04-18,21:00:00,135.09,135.38,134.94,135.34,273609,0
2019-04-22,22:00:00,135.34,135.62,135.15,135.47,1484186,0
2019-04-22,16:00:00,134.59,135.69,134.41,134.6,405520,0
2019-04-22,17:00:00,134.59,134.73,134.41,134.66,358577,0
2019-04-22,18:00:00,134.65,134.68,134.24,134.27,363006,0
2019-04-22,19:00:00,134.26,134.3,134.02,134.19,312027,0
2019-04-22,20:00:00,134.19,134.23,133.99,134.03,251838,0
2019-04-22,21:00:00,134.04,134.06,133.72,133.85,377998,0
2019-04-23,22:00:00,133.86,134.1,133.68,134.08,1156830,0
2019-04-23,16:00:00,134.33,135.02,134.13,134.83,371770,0
2019-04-23,17:00:00,134.83,135.28,134.83,134.99,502109,0
2019-04-23,18:00:00,134.99,135.89,134.91,135.82,360993,0
2019-04-23,19:00:00,135.81,136.04,135.76,135.89,258661,0
2019-04-23,20:00:00,135.91,135.92,135.51,135.56,188288,0
2019-04-23,21:00:00,135.54,135.56,135.25,135.44,273361,0
2019-04-24,22:00:00,135.43,135.57,135.28,135.57,882659,0
2019-04-24,16:00:00,135.73,136.41,134.94,136.28,241127,0
2019-04-24,17:00:00,136.25,136.3,135.77,135.95,271479,0
2019-04-24,18:00:00,135.93,135.96,135.23,135.31,178349,0
2019-04-24,19:00:00,135.33,135.41,135.18,135.21,141309,0
2019-04-24,20:00:00,135.21,135.26,135,135.13,221323,0
